ECR_ID,Product_Type,Component_Name,Change_Type,Change_Complexity,Supplier_Criticality,Past_Similar_Changes,Team_Experience_Level,BOM_Depth,Urgency,Approval_Time_Days,Parts_Affected,Risk_Score
ECR_2548,Display,Cell,Process,8,3,3,1,2,Medium,22,8,0.361806104653395
ECR_2549,Display,Connector,Process,2,1,1,3,6,High,8,15,0.33728681526219856
ECR_2550,Display,Valve,Design,4,2,2,2,2,High,13,7,0.3308095550189805
ECR_2551,PCB,Frame,Process,10,4,4,3,6,Medium,24,17,0.4057211498556832
ECR_2552,Chassis,Valve,Supplier,7,4,0,4,6,Medium,24,13,0.39158356171879105
ECR_2553,PCB,Valve,Process,8,1,4,4,2,Medium,18,7,0.34401342932858137
ECR_2554,Engine,Valve,Design,1,5,2,3,6,Low,14,13,0.3748601634121139
ECR_2555,Display,Cell,Process,4,4,0,2,6,Medium,17,13,0.3745299798781577
ECR_2556,PCB,Sensor,Supplier,6,3,1,3,6,Low,16,17,0.37275032685673004
ECR_2557,PCB,Cell,Design,3,4,1,3,4,Medium,15,9,0.3574499504066572
ECR_2558,Engine,Cell,Supplier,5,2,1,4,5,Low,16,12,0.3485434205905723
ECR_2559,Battery,Controller,Design,10,4,3,3,6,Medium,21,14,0.39789131529274824
ECR_2560,Chassis,Controller,Process,9,5,1,5,5,Medium,27,15,0.40799596350111866
ECR_2561,Battery,Valve,Design,3,4,1,5,7,High,14,13,0.3823919886852542
ECR_2562,Display,Cell,Design,5,1,4,4,5,Medium,9,12,0.35574255064568344
ECR_2563,PCB,Valve,Process,8,4,1,2,7,High,19,18,0.40558761243590996
ECR_2564,Engine,Controller,Supplier,6,5,2,2,4,Medium,21,10,0.3876031248583556
ECR_2565,Engine,Sensor,Process,4,1,2,4,5,Medium,10,13,0.3415386902546989
ECR_2566,Chassis,Frame,Design,8,3,0,2,3,High,18,10,0.3765499349977257
ECR_2567,Battery,Valve,Process,3,1,1,1,1,High,8,4,0.3131564875639635
ECR_2568,Chassis,Sensor,Design,3,2,3,5,4,Low,8,7,0.3490052172277075
ECR_2569,PCB,Frame,Process,4,1,3,1,1,High,13,4,0.3198011798346553
ECR_2570,Chassis,Connector,Process,9,3,1,1,3,Low,20,9,0.37629599701683863
ECR_2571,Engine,Valve,Supplier,5,4,1,1,2,Medium,21,7,0.3601234867515076
ECR_2572,Engine,Valve,Design,8,1,0,4,2,High,12,7,0.35062612287035066
ECR_2573,Display,Connector,Supplier,6,1,0,1,6,High,11,17,0.35494169175657947
ECR_2574,Display,Connector,Design,3,1,2,3,2,Medium,9,5,0.32202406492209357
ECR_2575,PCB,Valve,Process,8,1,8,2,4,Medium,16,11,0.34890376038639287
ECR_2576,Battery,Connector,Design,9,3,2,4,2,Medium,21,6,0.3690320001470666
ECR_2577,Chassis,Cell,Supplier,8,5,4,3,4,Medium,23,12,0.40023546828453416
ECR_2578,PCB,Frame,Supplier,4,5,2,3,4,High,14,9,0.370775250578207
ECR_2579,Display,Frame,Supplier,6,1,2,5,1,Medium,14,3,0.3298657933567954
ECR_2580,Chassis,Frame,Design,1,3,3,5,2,Medium,7,5,0.32980028112513904
ECR_2581,Display,Cell,Supplier,4,3,3,3,5,High,11,12,0.3570779192738963
ECR_2582,Chassis,Connector,Supplier,8,1,2,5,7,Low,12,16,0.37509117900413846
ECR_2583,Battery,Sensor,Supplier,1,2,3,2,2,High,5,6,0.32247467618369735
ECR_2584,PCB,Connector,Process,3,1,1,2,2,Low,7,3,0.32451043557238995
ECR_2585,Chassis,Valve,Process,1,2,6,5,2,Medium,4,6,0.3252574148061636
ECR_2586,Engine,Controller,Design,9,1,2,1,6,High,17,18,0.3701551229904284
ECR_2587,Engine,Frame,Design,2,2,4,3,5,Medium,11,9,0.3478698082830246
ECR_2588,Chassis,Connector,Supplier,9,2,3,2,5,High,17,16,0.3689175947264541
ECR_2589,Chassis,Sensor,Process,4,1,1,5,4,Low,12,9,0.3342494274928006
ECR_2590,Chassis,Valve,Supplier,2,2,1,5,5,High,3,12,0.34074476365714695
ECR_2591,Engine,Cell,Supplier,4,4,0,2,4,Medium,13,7,0.35630358068300105
ECR_2592,Engine,Cell,Process,10,5,0,2,7,High,26,17,0.4270741443158366
ECR_2593,Chassis,Sensor,Process,6,3,3,1,1,Medium,14,6,0.34565765039207574
ECR_2594,Display,Valve,Process,7,2,2,5,4,High,12,10,0.36034019756870816
ECR_2595,Display,Frame,Design,3,2,4,5,2,Low,9,7,0.3337741201260892
ECR_2596,Battery,Connector,Design,3,3,5,4,3,High,14,7,0.3565908698896656
ECR_2597,PCB,Valve,Supplier,10,2,2,1,3,High,18,12,0.36167542929428953
ECR_2598,Display,Cell,Design,8,3,0,2,6,High,16,18,0.38798187755324415
ECR_2599,Engine,Sensor,Process,5,1,8,2,2,High,10,8,0.3286203609167292
ECR_2600,Display,Sensor,Process,4,4,8,3,4,Low,18,9,0.3682398193247253
ECR_2601,Battery,Connector,Design,7,4,4,2,2,Medium,20,6,0.3746871719174385
ECR_2602,Battery,Sensor,Supplier,7,5,0,5,6,High,19,19,0.40209115051368316
ECR_2603,PCB,Sensor,Supplier,9,2,2,2,5,High,16,15,0.37539683697311255
ECR_2604,Display,Valve,Design,9,5,1,5,4,High,22,11,0.39471512938616077
ECR_2605,Engine,Frame,Supplier,5,1,0,5,7,Low,7,13,0.3500702056182162
ECR_2606,Engine,Connector,Supplier,8,4,1,1,2,Medium,28,7,0.3790278697648052
ECR_2607,Chassis,Valve,Supplier,10,1,2,2,5,Medium,22,16,0.3657041506959239
ECR_2608,Engine,Frame,Process,1,1,2,1,6,High,2,14,0.33212705285978206
ECR_2609,PCB,Valve,Process,9,2,1,5,5,High,15,15,0.38151132816470984
ECR_2610,PCB,Controller,Design,8,1,0,2,4,Medium,15,11,0.3485112168950525
ECR_2611,Engine,Valve,Process,6,4,0,2,6,High,14,15,0.39152935860870325
ECR_2612,Engine,Sensor,Supplier,3,5,4,1,6,High,16,16,0.3863580692714146
ECR_2613,Chassis,Frame,Process,3,4,1,1,6,High,15,13,0.3717128468455738
ECR_2614,Engine,Connector,Design,8,2,1,5,1,Low,15,8,0.34692332765477524
ECR_2615,Chassis,Connector,Process,5,4,2,5,6,Low,13,11,0.3826608564814712
ECR_2616,Chassis,Frame,Supplier,10,3,1,2,1,Medium,20,7,0.3691100005939542
ECR_2617,Engine,Sensor,Supplier,7,5,2,2,5,Low,22,13,0.3914595575813473
ECR_2618,Battery,Cell,Design,5,3,1,4,7,Low,14,16,0.3756911467218994
ECR_2619,Battery,Valve,Process,8,3,2,4,1,Medium,18,6,0.3556213075145514
ECR_2620,Chassis,Sensor,Process,10,2,4,3,5,Low,15,11,0.37408679699700376
ECR_2621,Engine,Controller,Process,10,1,3,5,1,Medium,15,8,0.3472836904555445
ECR_2622,Battery,Frame,Supplier,4,3,1,3,5,High,9,13,0.351395551437555
ECR_2623,Engine,Valve,Design,2,4,2,3,5,Medium,15,10,0.36599426129124146
ECR_2624,Engine,Connector,Process,3,1,2,1,7,Medium,10,20,0.3475836283742914
ECR_2625,Engine,Cell,Supplier,8,4,0,1,6,Medium,17,17,0.39069738236360807
ECR_2626,Display,Controller,Supplier,7,4,5,4,7,High,16,16,0.3924514869346094
ECR_2627,Engine,Connector,Supplier,2,1,3,3,7,High,7,17,0.3437937334583577
ECR_2628,Display,Frame,Process,6,1,3,4,6,High,7,14,0.3613654890711888
ECR_2629,Chassis,Valve,Process,9,4,4,5,5,Medium,21,13,0.39553611243538034
ECR_2630,Battery,Frame,Process,4,2,5,2,6,Medium,12,10,0.3537097067911245
ECR_2631,Battery,Valve,Process,9,5,1,1,5,Medium,27,16,0.39683089679158523
ECR_2632,Battery,Sensor,Process,2,5,2,5,6,Medium,12,14,0.3733928149457062
ECR_2633,Battery,Cell,Process,2,2,2,5,3,Medium,10,8,0.32430943309939814
ECR_2634,Battery,Sensor,Process,9,1,1,1,1,Medium,17,5,0.3391624654441657
ECR_2635,Battery,Sensor,Process,7,4,4,1,7,Medium,23,15,0.40116524588065927
ECR_2636,Battery,Frame,Process,7,5,0,3,5,Low,23,15,0.3944146666124979
ECR_2637,Chassis,Cell,Supplier,1,4,5,4,2,High,5,3,0.3407037178165513
ECR_2638,Engine,Valve,Process,6,2,0,5,6,Low,16,11,0.3670328214079658
ECR_2639,PCB,Valve,Design,7,4,1,3,6,High,20,13,0.3891094997676738
ECR_2640,Display,Controller,Supplier,6,2,2,3,4,Medium,14,8,0.3553391132799207
ECR_2641,PCB,Connector,Process,6,1,1,5,2,Low,11,5,0.3350972129058132
ECR_2642,PCB,Controller,Design,2,2,0,5,2,Medium,9,3,0.32286795516671024
ECR_2643,Engine,Controller,Process,6,2,0,2,7,Low,16,17,0.3713695826284599
ECR_2644,Engine,Valve,Design,4,5,0,4,3,Low,17,6,0.3695581351187413
ECR_2645,Engine,Frame,Design,9,4,1,5,1,Medium,22,6,0.37544199938960376
ECR_2646,Battery,Sensor,Design,1,5,3,1,3,Low,16,7,0.3550207287105159
ECR_2647,Chassis,Sensor,Design,8,3,5,2,1,Low,21,5,0.36977792163513545
ECR_2648,Battery,Sensor,Supplier,5,2,1,4,5,High,10,14,0.3599488338685051
ECR_2649,Chassis,Cell,Supplier,1,3,0,1,7,Medium,12,13,0.35887938551870313
ECR_2650,Chassis,Valve,Design,4,5,0,1,3,Medium,20,8,0.3723502836408116
ECR_2651,PCB,Frame,Process,1,4,3,4,4,Low,12,10,0.35213057226088273
ECR_2652,PCB,Cell,Design,6,5,3,2,1,Medium,24,4,0.36858911705369124
ECR_2653,Chassis,Connector,Supplier,2,4,3,1,3,High,13,6,0.355603545238628
ECR_2654,Chassis,Frame,Process,5,4,1,3,7,High,15,19,0.386646472348199
ECR_2655,Battery,Controller,Supplier,7,1,0,4,4,Medium,11,12,0.35291853774489895
ECR_2656,Battery,Frame,Supplier,2,2,1,4,7,Medium,7,17,0.3485310190497188
ECR_2657,PCB,Frame,Process,6,5,6,5,2,High,18,6,0.3706461279525813
ECR_2658,Engine,Sensor,Design,6,4,2,2,6,Medium,21,15,0.39067765952692096
ECR_2659,Chassis,Frame,Design,5,5,3,3,5,Low,22,12,0.38564604442946654
ECR_2660,Battery,Controller,Design,5,5,1,3,7,Medium,21,13,0.3926046327790641
ECR_2661,PCB,Controller,Design,3,4,2,5,5,Low,14,8,0.36671411457059844
ECR_2662,Battery,Valve,Process,10,3,0,1,7,High,21,20,0.3994751860077227
ECR_2663,Chassis,Frame,Process,10,2,5,1,2,Medium,20,8,0.37274978426764815
ECR_2664,Chassis,Sensor,Process,2,2,1,3,7,High,5,11,0.3482195699716946
ECR_2665,Display,Frame,Supplier,7,1,3,2,7,Medium,18,16,0.36723192537439975
ECR_2666,Engine,Connector,Process,1,1,2,1,3,Low,6,6,0.3204348325567373
ECR_2667,Display,Connector,Design,6,1,2,4,6,Medium,13,14,0.3582796371210575
ECR_2668,PCB,Sensor,Supplier,6,2,1,5,2,High,10,6,0.34771091348404365
ECR_2669,Battery,Valve,Design,3,3,2,2,4,Low,15,7,0.3474660698476777
ECR_2670,PCB,Valve,Design,2,2,0,1,6,Medium,11,16,0.34558471476671443
ECR_2671,Chassis,Controller,Process,2,2,2,3,1,High,7,2,0.3223069789394851
ECR_2672,Display,Controller,Process,9,2,1,5,3,High,15,10,0.3658475324148643
ECR_2673,Display,Cell,Design,5,2,0,1,6,Medium,13,17,0.3674091886707745
ECR_2674,Display,Sensor,Design,7,3,6,3,1,High,16,4,0.35417106092134476
ECR_2675,PCB,Frame,Supplier,5,1,2,1,2,Low,12,5,0.3301671059621914
ECR_2676,Chassis,Sensor,Process,7,5,4,5,7,Medium,18,16,0.4179156655766628
ECR_2677,Battery,Cell,Supplier,4,1,0,4,5,Low,7,12,0.34415127911142257
ECR_2678,Battery,Controller,Supplier,8,1,1,4,6,High,11,21,0.3601593226319002
ECR_2679,PCB,Sensor,Supplier,10,5,1,3,6,High,27,13,0.4174897819852638
ECR_2680,Display,Sensor,Design,10,2,2,4,1,High,19,5,0.363965371860092
ECR_2681,Engine,Controller,Supplier,7,3,1,5,1,Low,16,5,0.35099402864137835
ECR_2682,PCB,Cell,Supplier,10,3,1,3,5,High,17,14,0.3884950446904276
ECR_2683,PCB,Controller,Design,5,1,1,1,1,Medium,15,3,0.31904352354705495
ECR_2684,Chassis,Valve,Process,6,5,2,2,1,Medium,24,6,0.37146831230667576
ECR_2685,Battery,Frame,Process,5,4,3,1,6,High,20,13,0.3718918767281198
ECR_2686,PCB,Controller,Supplier,7,2,3,5,5,Medium,18,14,0.36105849632477344
ECR_2687,PCB,Cell,Design,2,1,0,3,5,Low,8,11,0.3230844793563588
ECR_2688,Display,Connector,Process,5,3,7,1,7,Low,19,17,0.3766426743190475
ECR_2689,Display,Valve,Supplier,10,5,2,3,6,High,19,19,0.41330643557998636
ECR_2690,Engine,Connector,Supplier,3,5,2,4,7,Medium,17,17,0.38698603041147756
ECR_2691,Chassis,Controller,Design,9,1,2,2,2,Medium,21,6,0.3408235647293338
ECR_2692,Engine,Valve,Supplier,6,4,2,5,2,High,9,8,0.361093588915952
ECR_2693,Display,Frame,Process,10,3,0,1,6,Low,26,18,0.3989492090727545
ECR_2694,Battery,Controller,Design,3,1,3,2,1,High,10,4,0.3092499219952547
ECR_2695,Display,Frame,Process,7,4,0,5,3,Medium,17,8,0.38011307510809367
ECR_2696,Chassis,Sensor,Process,4,5,1,5,2,Medium,11,7,0.3642388271739958
ECR_2697,Display,Connector,Process,3,2,4,4,2,High,6,5,0.3258161079701079
ECR_2698,Chassis,Valve,Supplier,8,3,2,3,6,Low,20,16,0.38113466468645285
ECR_2699,Chassis,Frame,Supplier,4,3,3,3,7,Low,15,18,0.371071519699778
ECR_2700,Chassis,Cell,Process,1,4,3,2,6,High,9,10,0.37097393928433176
ECR_2701,Chassis,Frame,Process,6,1,3,4,3,Medium,11,8,0.3535889695782386
ECR_2702,Chassis,Cell,Design,10,5,1,5,3,Low,23,10,0.393323665499245
ECR_2703,Battery,Controller,Design,1,4,1,4,5,High,8,14,0.3583634775350005
ECR_2704,Engine,Valve,Supplier,5,2,2,4,6,Medium,13,10,0.368333247765955
ECR_2705,PCB,Frame,Supplier,7,2,1,2,2,Low,18,8,0.3437738213924978
ECR_2706,Engine,Frame,Design,6,2,2,3,7,Low,16,19,0.36687668433559273
ECR_2707,Chassis,Valve,Process,2,4,4,4,7,High,7,17,0.37145331191953657
ECR_2708,Battery,Frame,Supplier,4,5,5,4,4,Medium,17,11,0.3752043852074288
ECR_2709,Display,Cell,Process,2,3,1,4,4,Low,11,8,0.3380776444713909
ECR_2710,Battery,Frame,Design,1,1,3,1,1,High,1,3,0.3087388973965655
ECR_2711,Chassis,Connector,Supplier,3,3,1,4,2,Low,10,5,0.3421728130332981
ECR_2712,Battery,Controller,Supplier,3,5,2,4,4,Medium,16,9,0.3747068664632298
ECR_2713,Battery,Sensor,Design,7,3,4,5,7,Low,14,16,0.38766662450833567
ECR_2714,Chassis,Cell,Supplier,1,4,2,1,2,Medium,14,4,0.34263767539175627
ECR_2715,Battery,Connector,Design,9,2,1,4,6,Low,20,15,0.3801446503744147
ECR_2716,PCB,Controller,Supplier,6,5,3,4,2,Low,20,6,0.3810435864878881
ECR_2717,PCB,Valve,Design,4,5,3,2,4,High,16,9,0.3683646880393719
ECR_2718,Battery,Cell,Supplier,3,3,3,2,7,Low,13,14,0.3595091345792172
ECR_2719,Display,Sensor,Process,3,4,4,1,2,Medium,16,3,0.35548323948475385
ECR_2720,Chassis,Controller,Process,2,3,2,5,3,High,5,6,0.3385854727595217
ECR_2721,PCB,Sensor,Process,2,3,3,1,1,Medium,12,2,0.32546235793745065
ECR_2722,Display,Valve,Supplier,10,5,1,1,5,Medium,27,11,0.41422235539886487
ECR_2723,Battery,Valve,Supplier,5,3,1,2,7,High,8,18,0.37837714155819246
ECR_2724,Display,Cell,Process,9,2,1,2,4,Medium,18,14,0.3600540251064304
ECR_2725,Engine,Frame,Process,2,3,1,5,6,Low,7,14,0.3584105399518193
ECR_2726,PCB,Valve,Design,2,2,3,4,5,High,4,12,0.3368451900087649
ECR_2727,Battery,Controller,Design,6,5,4,5,1,Low,18,5,0.37245302161968347
ECR_2728,Chassis,Frame,Design,10,4,2,4,7,Low,21,15,0.40960795515282744
ECR_2729,Battery,Connector,Process,2,2,2,3,7,Medium,9,12,0.3530699218936954
ECR_2730,Chassis,Sensor,Process,4,4,4,2,3,Medium,17,9,0.3599451744861955
ECR_2731,Battery,Frame,Process,6,4,2,3,3,Low,21,10,0.3637635503884584
ECR_2732,Display,Sensor,Design,5,2,2,3,3,High,14,6,0.33695182197260803
ECR_2733,Display,Frame,Supplier,1,5,2,2,3,Low,11,5,0.3482672826385638
ECR_2734,Display,Connector,Process,6,1,1,3,4,Low,11,11,0.3394335852537054
ECR_2735,Engine,Valve,Supplier,1,4,5,1,7,Medium,12,18,0.3671919131875545
ECR_2736,Chassis,Connector,Supplier,3,4,5,4,4,Medium,15,6,0.364801024588484
ECR_2737,Display,Valve,Supplier,10,5,0,5,2,Low,25,10,0.39344359351438596
ECR_2738,Engine,Valve,Design,5,5,0,2,6,Low,18,10,0.38551887801590856
ECR_2739,Chassis,Sensor,Supplier,10,3,2,1,2,Medium,19,9,0.37515244407142767
ECR_2740,Battery,Controller,Process,5,5,1,5,6,Low,19,16,0.3801320163419004
ECR_2741,Engine,Connector,Design,10,4,2,5,1,Medium,23,6,0.38309638094969045
ECR_2742,PCB,Frame,Process,6,2,1,5,2,Low,16,6,0.34464245714267516
ECR_2743,Engine,Connector,Process,10,1,3,3,1,High,16,7,0.3503685923711798
ECR_2744,Engine,Sensor,Design,8,3,2,3,1,High,19,4,0.35731685651196554
ECR_2745,Chassis,Valve,Process,5,2,0,3,1,Low,9,3,0.3318806897564952
ECR_2746,Battery,Sensor,Process,1,1,2,3,3,Medium,4,5,0.3067530870837706
ECR_2747,PCB,Cell,Design,5,1,2,1,5,Low,15,14,0.3493392959909686
ECR_2748,Display,Cell,Process,3,1,0,3,5,Low,8,12,0.32869842083581324
ECR_2749,Display,Frame,Supplier,4,2,0,2,4,Medium,16,8,0.3413958511529501
ECR_2750,Engine,Sensor,Process,8,3,0,5,1,Low,17,8,0.35526081031020906
ECR_2751,Chassis,Frame,Supplier,7,3,5,1,3,Medium,24,11,0.3691641936789358
ECR_2752,Chassis,Frame,Process,5,1,3,3,2,Low,17,8,0.3270784206016017
ECR_2753,Display,Cell,Design,2,2,2,5,2,Medium,6,5,0.32981702973474275
ECR_2754,PCB,Frame,Design,6,1,2,1,4,Low,13,11,0.34791465253670795
ECR_2755,Battery,Cell,Process,6,5,1,5,4,High,20,12,0.38027839582435574
ECR_2756,PCB,Valve,Design,10,3,3,1,1,Medium,22,8,0.36949425700208427
ECR_2757,Battery,Sensor,Process,10,4,1,4,1,High,20,7,0.3715171336995462
ECR_2758,Display,Frame,Design,6,1,2,1,2,Medium,12,9,0.3369974949312321
ECR_2759,Battery,Cell,Supplier,9,5,0,3,2,Medium,25,8,0.3867229891402971
ECR_2760,Chassis,Connector,Process,8,3,2,5,2,Medium,19,8,0.3597192229684262
ECR_2761,Engine,Frame,Supplier,8,2,4,5,2,Medium,17,6,0.35363119220065214
ECR_2762,Engine,Controller,Supplier,1,3,3,5,5,Low,3,12,0.34267973790470085
ECR_2763,Display,Valve,Process,5,2,1,2,1,Low,18,5,0.336413288945783
ECR_2764,Chassis,Valve,Supplier,7,2,1,2,1,Medium,19,4,0.354499597967738
ECR_2765,PCB,Connector,Process,6,1,1,3,2,Low,13,5,0.34161266978189697
ECR_2766,Chassis,Cell,Supplier,5,1,1,4,3,Medium,10,11,0.3290314641409321
ECR_2767,Engine,Frame,Process,8,3,1,2,2,Medium,19,7,0.3726762757469305
ECR_2768,Engine,Cell,Process,3,5,2,1,6,High,15,13,0.380233990706418
ECR_2769,Chassis,Valve,Design,6,3,1,3,7,Medium,19,19,0.36728426988631013
ECR_2770,Chassis,Cell,Process,5,4,2,4,7,Medium,17,18,0.3838641056967431
ECR_2771,Engine,Valve,Process,8,2,2,1,4,Low,18,9,0.35720974304779085
ECR_2772,PCB,Cell,Supplier,4,2,2,5,6,Medium,11,14,0.3528096063425751
ECR_2773,Display,Connector,Process,8,1,1,2,3,Medium,18,12,0.35954291602553134
ECR_2774,Display,Sensor,Design,10,5,2,1,4,High,25,12,0.39844764379178355
ECR_2775,Chassis,Connector,Supplier,2,1,0,4,7,Low,7,16,0.33330056983998474
ECR_2776,Display,Connector,Supplier,9,4,0,3,3,Low,23,10,0.38450793876315076
ECR_2777,Engine,Sensor,Design,9,3,2,1,4,High,21,15,0.37591170886634506
ECR_2778,Engine,Sensor,Supplier,10,3,1,3,2,Medium,21,9,0.37372208929736517
ECR_2779,Chassis,Frame,Supplier,10,5,1,5,2,High,18,10,0.3955434932367038
ECR_2780,Chassis,Frame,Supplier,6,1,7,4,3,Low,11,11,0.3325967422038673
ECR_2781,Chassis,Connector,Supplier,4,1,0,4,4,High,3,7,0.33614187152825126
ECR_2782,PCB,Connector,Design,4,4,0,2,5,Low,18,11,0.3661941920367329
ECR_2783,Display,Valve,Design,6,3,3,4,3,High,13,9,0.3653608292457985
ECR_2784,Chassis,Valve,Supplier,5,1,1,1,3,Medium,15,10,0.33063223284121573
ECR_2785,Battery,Frame,Supplier,6,5,1,1,6,Medium,16,16,0.3914437461767114
ECR_2786,Battery,Controller,Design,7,3,0,1,1,Low,19,4,0.3503439374417918
ECR_2787,Engine,Controller,Design,7,4,7,5,3,High,16,7,0.37292849823953345
ECR_2788,Display,Frame,Design,9,5,3,4,5,Low,25,16,0.3977938668130112
ECR_2789,Chassis,Valve,Supplier,8,2,2,4,2,Medium,13,9,0.35761063662906306
ECR_2790,Battery,Valve,Supplier,6,4,2,1,4,Low,20,9,0.3723637749047477
ECR_2791,Display,Controller,Process,6,5,1,2,1,Medium,21,4,0.3740594208130557
ECR_2792,Engine,Cell,Design,5,1,3,2,4,Low,15,12,0.3402929079066897
ECR_2793,PCB,Cell,Supplier,1,2,1,4,2,High,5,4,0.32856104628052085
ECR_2794,Display,Valve,Design,9,4,2,4,3,Medium,24,12,0.3837093284522556
ECR_2795,Display,Cell,Supplier,9,1,1,3,6,Low,14,17,0.36821118939342923
ECR_2796,PCB,Sensor,Design,9,2,1,4,5,Medium,18,15,0.37794280465254193
ECR_2797,Display,Frame,Supplier,8,3,0,1,1,High,19,6,0.3496179876788805
ECR_2798,Engine,Frame,Process,10,1,3,5,5,Medium,17,13,0.36760142858540457
ECR_2799,Engine,Valve,Process,3,5,3,4,7,High,13,10,0.3845654997667347
ECR_2800,PCB,Connector,Design,1,4,2,4,5,Medium,8,10,0.3586221112395401
ECR_2801,Chassis,Controller,Supplier,8,2,2,1,5,High,14,14,0.3746519065772336
ECR_2802,Battery,Valve,Supplier,7,1,1,3,5,Medium,16,13,0.3605955295826957
ECR_2803,Chassis,Cell,Design,5,3,3,4,2,High,11,6,0.34852470780269046
ECR_2804,Display,Controller,Supplier,10,4,1,2,5,Low,24,12,0.3963163414858893
ECR_2805,Battery,Connector,Design,7,4,1,2,6,Low,26,13,0.39029431795430447
ECR_2806,PCB,Cell,Supplier,10,1,3,2,5,Medium,19,17,0.3686693976805083
ECR_2807,PCB,Sensor,Design,4,3,3,5,2,High,11,6,0.33662546954904854
ECR_2808,Battery,Cell,Supplier,9,2,2,5,4,Low,14,10,0.37081998747883416
ECR_2809,Engine,Sensor,Design,10,1,2,4,2,Medium,15,6,0.35042541921593184
ECR_2810,Battery,Controller,Supplier,2,2,3,4,7,Low,10,10,0.34886112882189885
ECR_2811,Display,Sensor,Process,9,4,1,4,7,High,18,20,0.4035571425869805
ECR_2812,Engine,Controller,Supplier,9,2,1,5,6,Medium,23,15,0.390707738384406
ECR_2813,PCB,Controller,Design,5,3,1,4,6,High,14,12,0.37449733315247774
ECR_2814,Battery,Controller,Process,1,5,3,1,3,High,11,6,0.3582048034520804
ECR_2815,Chassis,Controller,Supplier,7,3,4,3,2,High,11,8,0.36485984916283365
ECR_2816,Chassis,Controller,Process,10,2,5,2,4,Low,22,12,0.3732699060456249
ECR_2817,Display,Cell,Supplier,10,1,2,2,3,Medium,17,10,0.35378045745118947
ECR_2818,Chassis,Controller,Process,4,4,2,1,3,High,13,7,0.349195477044082
ECR_2819,Battery,Cell,Design,9,5,1,4,1,Low,20,4,0.38770455928830727
ECR_2820,Battery,Controller,Supplier,6,1,2,5,5,High,8,10,0.3527698804016328
ECR_2821,Chassis,Sensor,Supplier,3,1,5,4,3,Low,5,8,0.32120035379125167
ECR_2822,Battery,Controller,Design,6,3,3,4,3,Medium,14,9,0.3568143663626858
ECR_2823,Display,Connector,Process,10,2,2,2,6,Medium,20,19,0.3809945358668181
ECR_2824,Engine,Controller,Design,6,3,1,2,4,Medium,15,10,0.3610044472859922
ECR_2825,Display,Controller,Design,5,2,5,5,3,Medium,14,7,0.3424780610535498
ECR_2826,Display,Sensor,Process,2,3,2,2,7,High,8,17,0.36168046901792766
ECR_2827,Battery,Frame,Design,10,1,2,4,4,Low,15,12,0.3703103437055115
ECR_2828,Engine,Sensor,Supplier,10,4,1,1,5,Medium,24,17,0.399881389723249
ECR_2829,Battery,Connector,Supplier,2,2,1,5,7,High,4,17,0.3563317737855223
ECR_2830,PCB,Frame,Supplier,7,5,0,1,6,Medium,27,17,0.4118570535646183
ECR_2831,Battery,Valve,Design,2,5,3,4,7,Medium,15,13,0.3819971652097044
ECR_2832,Battery,Valve,Supplier,6,1,3,5,1,Medium,10,5,0.3296921961078543
ECR_2833,Battery,Connector,Supplier,5,3,1,1,1,Low,16,5,0.33336868565911937
ECR_2834,Engine,Sensor,Supplier,4,3,2,5,5,Low,14,9,0.3630202900305395
ECR_2835,Battery,Cell,Supplier,7,1,4,4,5,Low,11,13,0.35531242345875924
ECR_2836,Engine,Connector,Supplier,8,5,2,5,7,Medium,24,14,0.41043780472182956
ECR_2837,Chassis,Frame,Supplier,4,5,1,4,6,High,15,14,0.3838863511276371
ECR_2838,PCB,Frame,Design,1,3,3,5,6,High,7,9,0.3478260703559191
ECR_2839,Engine,Controller,Supplier,1,2,6,5,2,High,-1,5,0.31500490342556925
ECR_2840,Chassis,Valve,Supplier,1,4,2,2,3,Medium,14,7,0.34903772164341973
ECR_2841,Engine,Frame,Process,1,2,0,4,3,Low,8,6,0.3114554063426634
ECR_2842,Engine,Connector,Design,5,5,3,3,3,High,15,8,0.3772169958925396
ECR_2843,PCB,Frame,Design,4,2,1,5,4,Medium,7,9,0.337421301336261
ECR_2844,Display,Connector,Design,9,4,1,1,2,Medium,23,8,0.3863953459539068
ECR_2845,Display,Cell,Design,3,2,1,2,7,High,9,10,0.353336525948324
ECR_2846,Engine,Controller,Supplier,7,2,5,2,3,High,12,11,0.35779730659045617
ECR_2847,Battery,Valve,Supplier,8,2,0,5,4,Medium,16,11,0.3659568422251967
ECR_2848,Chassis,Frame,Process,6,2,3,3,4,High,9,9,0.360973414716823
ECR_2849,Battery,Connector,Process,10,1,1,2,1,Medium,19,8,0.35922489344773006
ECR_2850,Battery,Sensor,Design,1,5,0,4,4,High,7,8,0.3657969675730185
ECR_2851,Engine,Valve,Process,8,4,2,5,5,Low,24,15,0.393093149315336
ECR_2852,Engine,Cell,Process,10,5,0,5,6,Medium,24,14,0.41358111617490134
ECR_2853,Engine,Connector,Design,3,1,3,3,4,Low,7,10,0.3324268700741413
ECR_2854,Engine,Controller,Design,8,1,1,4,5,High,10,15,0.3651429286676222
ECR_2855,Display,Controller,Process,4,1,1,4,5,Medium,5,15,0.3380698951511257
ECR_2856,Engine,Cell,Supplier,8,1,1,3,1,High,11,4,0.3403413937002886
